2021-05-21 22:45:39,658 | INFO  | handle_log:<module>:108 - è¿™æ˜¯æˆ‘çš„ç¬¬ä¸€ä¸ªæ—¥å¿—ä¿¡æ¯ï¼This is my first log info.
2021-05-22 12:49:22,036 | logger1 | ERROR  | handle_log.py:<module>:174 - This is an error
2021-05-22 12:49:22,036 | logger1 | CRITICAL  | handle_log.py:<module>:175 - He's dead, Jim
2021-05-22 12:50:33,691 | logger1 | DEBUG  | handle_log.py:<module>:171 - app has started
2021-05-22 12:50:33,692 | logger1 | INFO  | handle_log.py:<module>:172 - Logging to 'app.log' in the script dir
2021-05-22 12:50:33,692 | logger1 | WARNING  | handle_log.py:<module>:173 - This is my last warning, take heed
2021-05-22 12:50:33,692 | logger1 | ERROR  | handle_log.py:<module>:174 - This is an error
2021-05-22 12:50:33,692 | logger1 | CRITICAL  | handle_log.py:<module>:175 - He's dead, Jim
2021-05-22 12:51:23,065 | logger1 | DEBUG  | handle_log.py:<module>:171 - app has started
2021-05-22 12:51:23,065 | logger1 | INFO  | handle_log.py:<module>:172 - Logging to 'app.log' in the script dir
2021-05-22 12:51:23,065 | logger1 | WARNING  | handle_log.py:<module>:173 - This is my last warning, take heed
2021-05-22 12:51:23,066 | logger1 | ERROR  | handle_log.py:<module>:174 - This is an error
2021-05-22 12:51:23,066 | logger1 | CRITICAL  | handle_log.py:<module>:175 - He's dead, Jim
2021-05-22 12:51:38,838 | logger1 | DEBUG  | handle_log.py:<module>:171 - app has started
2021-05-22 12:51:38,838 | logger1 | INFO  | handle_log.py:<module>:172 - Logging to 'app.log' in the script dir
2021-05-22 12:51:38,838 | logger1 | WARNING  | handle_log.py:<module>:173 - This is my last warning, take heed
2021-05-22 12:51:38,839 | logger1 | ERROR  | handle_log.py:<module>:174 - This is an error
2021-05-22 12:51:38,839 | logger1 | CRITICAL  | handle_log.py:<module>:175 - He's dead, Jim
2021-05-22 12:54:58,250 | logger1 | DEBUG  | handle_log.py:<module>:177 - app has started
2021-05-22 12:54:58,250 | logger1 | INFO  | handle_log.py:<module>:178 - Logging to 'app.log' in the script dir
2021-05-22 12:54:58,250 | logger1 | WARNING  | handle_log.py:<module>:179 - This is my last warning, take heed
2021-05-22 12:54:58,250 | logger1 | ERROR  | handle_log.py:<module>:180 - This is an error
2021-05-22 12:54:58,250 | logger1 | CRITICAL  | handle_log.py:<module>:181 - He's dead, Jim
2021-05-22 12:56:50,244 | logger1 | DEBUG  | handle_log.py:<module>:175 - app has started
2021-05-22 12:56:50,244 | logger1 | INFO  | handle_log.py:<module>:176 - Logging to 'app.log' in the script dir
2021-05-22 12:56:50,244 | logger1 | WARNING  | handle_log.py:<module>:177 - This is my last warning, take heed
2021-05-22 12:56:50,244 | logger1 | ERROR  | handle_log.py:<module>:178 - This is an error
2021-05-22 12:56:50,244 | logger1 | CRITICAL  | handle_log.py:<module>:179 - He's dead, Jim
2021-05-22 12:56:50,245 | logger2 | DEBUG  | handle_log.py:debug:99 - [0;37mapp has started[0m
2021-05-22 12:56:50,245 | logger2 | INFO  | handle_log.py:info:102 - [0;36mLogging to 'app.log' in the script dir[0m
2021-05-22 12:56:50,245 | logger2 | WARNING  | handle_log.py:warning:105 - [0;33mThis is my last warning, take heed[0m
2021-05-22 12:56:50,246 | logger2 | ERROR  | handle_log.py:error:108 - [0;31mThis is an error[0m
2021-05-22 12:56:50,246 | logger2 | CRITICAL  | handle_log.py:critical:111 - [0;41mHe's dead, Jim[0m
2021-05-22 12:57:45,224 | logger1 | DEBUG  | handle_log.py:<module>:175 - app has started
2021-05-22 12:57:45,224 | logger1 | INFO  | handle_log.py:<module>:176 - Logging to 'app.log' in the script dir
2021-05-22 12:57:45,224 | logger1 | WARNING  | handle_log.py:<module>:177 - This is my last warning, take heed
2021-05-22 12:57:45,225 | logger1 | ERROR  | handle_log.py:<module>:178 - This is an error
2021-05-22 12:57:45,225 | logger1 | CRITICAL  | handle_log.py:<module>:179 - He's dead, Jim
2021-05-22 12:57:45,225 | logger2 | DEBUG  | handle_log.py:debug:99 - app has started
2021-05-22 12:57:45,226 | logger2 | INFO  | handle_log.py:info:102 - Logging to 'app.log' in the script dir
2021-05-22 12:57:45,226 | logger2 | WARNING  | handle_log.py:warning:105 - This is my last warning, take heed
2021-05-22 12:57:45,226 | logger2 | ERROR  | handle_log.py:error:108 - This is an error
2021-05-22 12:57:45,226 | logger2 | CRITICAL  | handle_log.py:critical:111 - He's dead, Jim
2021-05-22 12:57:50,775 | logger1 | DEBUG  | handle_log.py:<module>:175 - app has started
2021-05-22 12:57:50,775 | logger1 | INFO  | handle_log.py:<module>:176 - Logging to 'app.log' in the script dir
2021-05-22 12:57:50,775 | logger1 | WARNING  | handle_log.py:<module>:177 - This is my last warning, take heed
2021-05-22 12:57:50,775 | logger1 | ERROR  | handle_log.py:<module>:178 - This is an error
2021-05-22 12:57:50,775 | logger1 | CRITICAL  | handle_log.py:<module>:179 - He's dead, Jim
2021-05-22 12:57:50,775 | logger2 | DEBUG  | handle_log.py:debug:99 - app has started
2021-05-22 12:57:50,776 | logger2 | INFO  | handle_log.py:info:102 - Logging to 'app.log' in the script dir
2021-05-22 12:57:50,776 | logger2 | WARNING  | handle_log.py:warning:105 - This is my last warning, take heed
2021-05-22 12:57:50,776 | logger2 | ERROR  | handle_log.py:error:108 - This is an error
2021-05-22 12:57:50,776 | logger2 | CRITICAL  | handle_log.py:critical:111 - He's dead, Jim
2021-05-24 00:02:43,286 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'fmrifhuoxwdawnwirsbjwkufxzraldl', 'name': 'zalbdypdyfhwlicyctwiubvdkm', 'department': '1', 'mobile': '14756516489'}}
2021-05-24 00:02:43,753 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:44,010 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'nvahwtszassgaxvxllhmtr', 'name': 'ijgloophuaundrqavkqedlqzqgaqzjqwagd', 'department': '1', 'email': 'u0g8bDwnSRVCMPCtdS@live.com'}}
2021-05-24 00:02:44,468 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:44,700 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'q', 'name': 'ksvvvjxijrciawbwdxhwny', 'department': '1', 'mobile': '13819062117'}}
2021-05-24 00:02:45,135 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:45,353 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'aqojpwbzggayylpehgoonythuqcbtsofxbnyladurqfjybmdvdaawshbxypyubiu', 'name': 'ffhlotiyiypywqegksvkflpjsvnxgomhnkowrp', 'department': '1', 'mobile': '18958071572'}}
2021-05-24 00:02:45,838 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:46,057 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'bvwwdqsffvsfewzbnecjekfwcuooqcfwzcul', 'name': 'p', 'department': '1', 'mobile': '15736815326'}}
2021-05-24 00:02:46,486 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:46,701 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'tlqgwrxh', 'name': 'hcmtreeftclelfjqeikwqunifwykoaavdfscwqfwwrrlbaqglozxdamvogsgsxyp', 'department': '1', 'mobile': '13667711632'}}
2021-05-24 00:02:47,132 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:02:47,380 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=RlYpCVNhTVvCtGUf_2Sq8bFp68UqAd9t8zxhTJouYXj7Izg3QlEtaIy0gT01MA9CyXqfoB29Trq074DR3AJX1higorUdNtrIvYiv9v2x3mZt0NOcpeNcg6mCHlOn2yFmNSVVZzxhqAk8m67Cyle0d9psGDpOSsaxLhrw9RFVHwsaks8hAkuNK2oWR9SCYHcTB51kTKRoQpSPMYD9BZsjug£¬ÇëÇó²ÎÊı{'json': {'userid': 'aoezqorcqbstrnsdpdmqf', 'name': 'rlxrikdrfahehndaasyspyyanybanxymcprvrxxqhhdpferpeagzch', 'department': '1', 'mobile': '1368398446'}}
2021-05-24 00:02:47,680 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 60103, 'errmsg': 'Warning: wrong json format. invalid mobile, hint: [1621785767_161_79da8c2abf6143a85b0c3d00e5ce6300], from ip: 110.185.97.26, more info at https://open.work.weixin.qq.com/devtool/query?e=60103'}
2021-05-24 00:39:27,220 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=sG5QO22xQ7bcE2Con2vncbMcy6k1pSARyXarGnErXlub6bvhHod7egejbjJ5AXWggu-8kTklDQv6ZHtynjGZYfoLw5xEilkG9U8loanGN8kmRTnPGUCGZo6R-VLnRsj_aI4YXbGU1z9RlJiOSwJ2lRnoiLxbKan8hsqz3gvqqUk1mv0t9z5-bUMQU4tg2gZGTE5utnDBEgVHUCy3GPqY7A£¬ÇëÇó²ÎÊı{'json': {'userid': 'filppfqwgpbabwadefqmxtiblhfziihisw', 'name': 'spwpq', 'department': '1', 'mobile': '18624564062'}}
2021-05-24 00:39:38,669 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:41:21,977 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=sG5QO22xQ7bcE2Con2vncbMcy6k1pSARyXarGnErXlub6bvhHod7egejbjJ5AXWggu-8kTklDQv6ZHtynjGZYfoLw5xEilkG9U8loanGN8kmRTnPGUCGZo6R-VLnRsj_aI4YXbGU1z9RlJiOSwJ2lRnoiLxbKan8hsqz3gvqqUk1mv0t9z5-bUMQU4tg2gZGTE5utnDBEgVHUCy3GPqY7A£¬ÇëÇó²ÎÊı{'json': {'userid': 'oyfwkxzlnfpahlfmkltxjrpucsfax', 'name': 'qeklpyhriybdlnkunfyxpkoqwnnmdukqhcgmuoksgwbevwjlbudfsrtf', 'department': '1', 'mobile': '15695506398'}}
2021-05-24 00:41:33,721 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:41:33,721 | my_logger | INFO  | handle_log.py:info:104 - Êµ¼Ê½á¹û 0£¬ÆÚÍû½á¹û 0
2021-05-24 00:41:33,721 | my_logger | INFO  | handle_log.py:info:104 - Êµ¼Ê½á¹û created. Warning: wrong json format. £¬ÆÚÍû½á¹û created
2021-05-24 00:41:44,993 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=sG5QO22xQ7bcE2Con2vncbMcy6k1pSARyXarGnErXlub6bvhHod7egejbjJ5AXWggu-8kTklDQv6ZHtynjGZYfoLw5xEilkG9U8loanGN8kmRTnPGUCGZo6R-VLnRsj_aI4YXbGU1z9RlJiOSwJ2lRnoiLxbKan8hsqz3gvqqUk1mv0t9z5-bUMQU4tg2gZGTE5utnDBEgVHUCy3GPqY7A£¬ÇëÇó²ÎÊı{'json': {'userid': 'uhhfgzzkg', 'name': 'tnrywzxvcupehtnkumemypjdauklgycmfpjdnbvaupyhljzh', 'department': '1', 'email': 'squa2jyrpkbDQ7d@foxmail.com'}}
2021-05-24 00:41:56,518 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 0, 'errmsg': 'created. Warning: wrong json format. '}
2021-05-24 00:41:56,518 | my_logger | INFO  | handle_log.py:info:104 - Êµ¼Ê½á¹û 0£¬ÆÚÍû½á¹û 0
2021-05-24 00:41:56,518 | my_logger | INFO  | handle_log.py:info:104 - Êµ¼Ê½á¹û created. Warning: wrong json format. £¬ÆÚÍû½á¹û created
2021-05-24 00:42:07,778 | my_logger | INFO  | handle_log.py:info:104 - ·¢ËÍÇëÇó£¬ÇëÇó·½Ê½ post£¬ÇëÇóµØÖ· https://qyapi.weixin.qq.com/cgi-bin/user/create?access_token=sG5QO22xQ7bcE2Con2vncbMcy6k1pSARyXarGnErXlub6bvhHod7egejbjJ5AXWggu-8kTklDQv6ZHtynjGZYfoLw5xEilkG9U8loanGN8kmRTnPGUCGZo6R-VLnRsj_aI4YXbGU1z9RlJiOSwJ2lRnoiLxbKan8hsqz3gvqqUk1mv0t9z5-bUMQU4tg2gZGTE5utnDBEgVHUCy3GPqY7A£¬ÇëÇó²ÎÊı{'json': {'userid': 'q', 'name': 'tbdqfozouqrrlmvxkvsbyofkagulhvkbomqw', 'department': '1', 'mobile': '13755907773'}}
2021-05-24 00:42:19,106 | my_logger | INFO  | handle_log.py:info:104 - ÏìÓ¦½á¹û {'errcode': 60102, 'errmsg': 'Warning: wrong json format. userid existed, hint: [1621788138_161_3845b3d1bcec7c1c10eb42a0940cb2b6], from ip: 110.185.97.26, more info at https://open.work.weixin.qq.com/devtool/query?e=60102'}
